Name
"ASM's College of Commerce, Science & Information Technology, Pune - [CSIT]"
"College of Technology and Engineering, Maharana Pratap University of Agriculture and Technology, Udaipur - [CTAE]"
"Kakatiya Institute of Technology & Science, Warangal - [KITSW]"
"Shri Shankaracharya Engineering College, Durg - [SSEC]"
"Swami Keshvanand Institute of Technology, Management and Gramothan, Jaipur - [SKIT]"
"Swami Parmanand Engineering College, Mohali - [SPEC]"
"Panimalar Engineering College, Chennai"
"Alagappa College of Technology, Anna University, Chennai - [ACT]"
"Maturi Venkata Subba Rao Engineering College, Hyderabad - [MVSREC]"
"Shri Govindram Seksaria Institute of Technology and Science- [SGSITS], Indore"
"College of Engineering, Anna University, Chennai - [CEG]"
"Institute of Media Management , Technology & Agro Sciences, Dehradun"
"Poona College of Arts, Science and Commerce, Pune - [PCASC]"
"Marathwada Mitra Mandal's College of Commerce, Pune - [MMCC]"
"National Institute of Advertising, Noida"
"SSN College of Engineering, Chennai - [SSNCE]"
"Dronacharya Group of Institutions, Greater Noida - [DGI]"
"Guru Nanak Khalsa College of Arts, Science & Commerce, Mumbai"
"Department of Management Studies Malaviya National Institute of Technology, Jaipur - [MN NIT]"
"Institute of Aeronautical Engineering, Hyderabad - [IARE]"
"Arya College of Engineering and IT, Jaipur - [ACEIT]"
"B. N. M. Institute of Technology, Bangalore - [BNMIT]"
"Baba Banda Singh Bahadur Engineering College, Fatehgarh Sahib - [BBSBEC]"
"CMR College of Engineering & Technology, Hyderabad - [CMRCET]"
"Deogiri Institute of Engineering and Management Studies, Aurangabad - [DIEMS]"
"Dr. Ambedkar Institute of Technology for Handicapped, Kanpur - [AITH]"
"G. Pullaiah College of Engineering and Technology, Kurnool - [GPCET]"
"Gudlavalleru Engineering College, Krishna - [GEC]"
"Rajarambapu Institute of Technology, Sangli - [RIT]"
"Lucknow Model Institute of Technology and Management, Lucknow - [LMITM]"
"Maharaj Vijayaram Gajapathi Raj College of Engineering, Vizianagaram - [MVGRCE]"
"Mahaveer Institute of Science and Technology- [MIST] , Hyderabad"
"Malla Reddy Engineering College, Hyderabad - [MREC]"
"Misrimal Navajee Munoth Jain Engineering College, Chennai"
"Nalla Malla Reddy Engineering College, Ghatkesar - [NMREC]"
"National Power Training Institute, Faridabad - [NPTI]"
"Pimpri Chinchwad College of Engineering, Pune - [PCCOE] Nigdi"
"Prasad V. Potluri Siddhartha Institute of Technology, Vijayawada - [PVPSIT]"
"Radharaman Institute of Technology & Science, Bhopal"
"Raj Kumar Goel Institute of Technology, Ghaziabad - [RKGIT]"
"Saranathan College of Engineering, Srirangam - [SCE]"
"Shah and Anchor Kutchhi Engineering College, Mumbai - [SAKEC]"
"Shri Vishnu Engineering College for Women, Bhimavaram - [SVECW]"
"Sinhgad College of Engineering, Pune - [SCOE] Vadgaon Ambegaon"
"Sinhgad Institute of Technology and Science -[SITS] Narhe, Pune"
"SR Engineering College, Warangal - [SREC]"
"Sri Ramakrishna Institute of Technology, Coimbatore - [SRIT]"
"St. John College of Engineering and Management, Palghar - [SJCEM]"
"St Martin's Engineering College, Secunderabad"
"TKR College of Engineering and Technology, Hyderabad - [TKRCET]"
"Teegala Krishna Reddy Engineering College, Hyderabad"
"Yadavrao Tasgaonkar Institute of Engineering and Technology, Raigarh - [YTIET]"
"Vardhaman College of Engineering, Hyderabad - [VCE]"
"Padmasri Dr. BV Raju Institute of Technology, Hyderabad - [BVRIT]"
"Vidya Jyothi Institute of Technology, Hyderabad - [VJIT]"
"Shri Shankaracharya Institute of Technology and Management, Bhilai - [SSITM]"
"P.K. Institute of Technology, Mathura - [PKIT]"
"Global Engineering College, Jabalpur"
"Vidyalankar Institute of Technology, Mumbai"
"Asan Memorial Institute of Hotel Management and Catering Technology, Chennai"
"Guru Nanak College, Budhlada, Mansa - [GNC]"
"Babu Banarasi Das National Institute of Technology & Management, Lucknow - [BBDNITM]"
"T John Business School, Bangalore - [TJBS]"
"Institute of Agribusiness Management, Noida - [IABM]"
"Goa College of Hospitality and Culinary Education , North Goa"
"Indraprastha College of Management and Technology, Jodhpur - [ICMT]"
"Techno International New Town, Kolkata"
"IES College of Technology, Bhopal - [ICOT]"
"Stanley College of Engineering and Technology for Women, Hyderabad - [SCETW]"
"Mittal Institute of Technology, Bhopal - [MIT]"
"Vaagdevi Engineering college, Warangal - [VEC]"
"Adichunchanagiri Institute of Technology- [AIT], Chikmagalur"
"Aditya Engineering College, East Godavari - [AEC] Surampalem"
"Aditya Institute of Technology and Management -[AITAM], Tekkali"
"Amrutvahini College of Engineering, Ahmed Nagar - [AVCOE] Sangamner"
"Andhra Loyola Institute of Engineering, Vijayawada - [ALIET]"
"Anjuman Institute of Technology and Management, Bhatkal - [AITM]"
"Avanthi Institute of Engineering and Technology, Visakhapatnam - [AIET]"
"Avanthi Institute of Engineering and Technology, Hyderabad - [AIET]"
"Balaji Institute of Engineering and Sciences, Warangal - [BIES]"
"Balaji Institute of Technology and Science, Warangal - [BITS]"
"Ballari Institute of Technology and Management, Bellary - [BITM]"
"Bapurao Deshmukh College of Engineering, Wardha - [BDCE]"
"Bharat Institute of Engineering and Technology, Rangareddi - [BIET] Ibrahimpatnam"
"Bhutta College of Engineering and Technology, Ludhiana - [BCET]"
"Central College of Engineering and Management, Raipur - [CCEM]"
"Chaitanya Engineering College, Visakhapatnam - [CEC]"
"Coimbatore Institute of Engineering and Technology, Coimbatore - [CIET]"
"Columbia Institute of Engineering and Technology, Raipur - [CIET]"
"Deep Institute of Engineering and Technology, Gurgaon"
"Dhanalakshmi College of Engineering, Chennai - [DCE]"
"Dr MC Saxena College of Engineering and Technology, Lucknow - [MCSCET]"
"EASA College of Engineering and Technology, Coimbatore - [ECET]"
"Federal Institute of Science and Technology, Ernakulam - [FISAT] Angamaly"
"GD Rungta College of Engineering and Technology, Bhilai - [GDRCET]"
"Gandhi Engineering College, Bhubaneswar - [GEC]"
"Gates Institute of Technology-[GIT], Ananthapur"
"Geethanjali College of Engineering and Technology Keesara, Rangareddi"
"Guru Nanak Institute Technology, Khanapur - [GNIT]"
"Haryana Engineering College, Yamuna Nagar - [HEC]"
"Holy Mary Institute of Technology and Science -[HITS], Hyderabad"
"Info Institute of Engineering, Coimbatore - [IIE]"
"Jayaprakash Narayan College of Engineering, Mahabub Nagar - [JPNCE]"
"Jayawantrao Sawant College of Engineering- [JSCOE], Pune"
"KIIT College of Engineering, Gurgaon"
"Kalpi Institute of Technology, Ambala - [KIT]"
"Kandula Obul Reddy Memorial College of Engineering, Kadapa - [KORMCE]"
"Karmavir Dadasaheb Kannamwar College of Engineering, Nagpur - [KDK]"
"Kshatriya College of Engineering, Nizamabad - [KCEA]"
"Kurukshetra Institute of Technology and Management, Kurukshetra - [KITM]"
"Lakhmi Chand Institute of Technology, Bilaspur - [LCIT]"
"Laqshya Institute of Technology & Sciences, Khammam"
"SSVPS's Bapusaheb Shivajirao Deore College of Engineering, Dhule"
"Lords Institute of Engineering and Technology, Hyderabad"
"Marri Laxman Reddy Institute of Technology & Management, Hyderabad - [MLRITM]"
"MVJ College of Engineering, Bangalore - [MVJCE]"
"Malla Reddy Institute of Technology and Science, Hyderabad - [MRITS]"
"Malwa Institute of Technology, Indore - [MIT]"
"Methodist College of Engineering & Technology, Hyderabad - [MCET]"
"NBN Sinhgad School of Engineering, Ambegaon - [NBNSSOE]"
"Nishitha College of Engineering & Technology, Hyderabad - [NCET]"
"Orissa Engineering College, Bhubaneswar - [OEC]"
"PACE Institute of Technology and Sciences, Prakasam"
"Potti Sriramulu College of Engineering and Technology, Vijayawada - [PSCMRCET]"
"Sri Indu Institute of Engineering & Technology, Rangareddi - [SICET]"
"Ramachandra College of Engineering, Eluru - [RCE]"
"Rattan Institute of Technology and Management, Palwal - [RITM]"
"Lakshmi Narain College of Technology & Science, Indore - [LNCTS]"
"Dr. Rizvi College of Engineering- [DRCE], Kaushambi"
"Rukmani Devi Institute of Science and Technology, Bhopal - [RDIST]"
"S.A. Engineering College, Chennai"
"SKP Engineering College, Tiruvannamalai"
"Sai Vidya Institute of Technology, Bangalore - [SVIT]"
"Sandip Institute of Technology and Research Center, Nashik - [SITRC]"
"Sarada Institute of Science Technology and Management, Srikakulam - [SISTAM]"
"Satya Group of Institutions, Faridabad - [SGI]"
"Shri Siddhi Vinayak Group of Institutions, Bareilly - [SSVGI]"
"Siddhartha Institute of Engineering and Technology, Hyderabad"
"Sri Indu College of Engineering and Technology, Rangareddi - [SICET]"
"Sri Vasavi Engineering College, Tadepalligudem - [SVEC]"
"Swami Ramananda Tirtha Institute of Science & Technology, Nalgonda - [SRTIST]"
"Swami Vivekanand College of Engineering, Indore - [SVCE]"
"Synergy Institute of Technology, Dewas"
"Tagore Engineering College, Chennai - [TEC]"
"Tamilnadu College of Engineering, Coimbatore - [TNCE]"
"Yogananda Institute of Technology and Science, Tirupati - [YITS]"
"Yamuna Institute of Engineering and Technology, Yamuna Nagar - [YIET]"
"Vivekanandha College of Engineering for Women, Tiruchengodu - [VCEW]"
"DVR College of Engineering and Technology, Medak - [DVRC]"
"Malla Reddy College of Engineering, Secunderabad - [MRCE]"
"Jaipur Institute of Technology Group of Institution, Jaipur"
"RN College of Engineering and Technology, Panipat - [RNCET]"
"Vaagdevi College of Engineering, Warangal"
"Vignana Bharathi Institute of Technology, Hyderabad - [VBIT]"
"Vijay Rural Engineering College, Nizamabad - [VREC]"
"Vishnu Institute of Technology, Bhimavaram - [VITB]"
"Viswanadha institute of Technology and Management, Visakhapatnam - [VITAM]"
"CMR Institute of Technology, Hyderabad - [CMRIT]"
"Jai Narain College of Technology, Bhopal - [JNCT]"
"Panchkula Engineering College, Panchkula - [PEC]"
"Vedica Institute of Technology, Bhopal"
"Abhinav Hi-Tech College of Engineering and Technology -[AHCET], Hyderabad"
"Annamacharya Institute of Technology and Sciences, Tirupati - [AITS]"
"Bhaskar Engineering College, Rangareddi - [BEC]"
"KKR & KSR Institute of Technology and Sciences, Guntur - [KITS]"
"Kunwar Satya Vira College of Engineering and Management, Bijnor"
"Shree Siddhivinayak Group of Institutions, Yamuna Nagar - [SSGI]"
"Malla Reddy Engineering College for Women, Secunderabad - [MRECW]"
"United College of Engineering & Research, Allahabad - [UCER]"
"Velaga Nageswara Rao College of Engineering, Guntur - [VNRCE]"
"Vignan's Nirula Institute of Technology and Science for Women -[VNIW], Guntur"
"Vishwa Bharati College of Engineering, Hyderabad - [VBCE]"
"Gurgaon Institute of Technology & Management, Gurgaon - [GITM]"
"Suryadatta Institute of Management and Mass Communication, Pune - [SIMMC]"
"Suryadatta College of Management, Information Research and Technology, Pune - [SCMIRT]"
"ACN College of Engineering and Management Studies, Aligarh"
"AM Reddy Memorial College of Engineering and Technology, Guntur"
"AVS Engineering College, Salem - [AVSEC]"
"Alpha College of Engineering, Chennai"
"Amina Institute of Technology, Rangareddi"
"Anantha Lakshmi Institute of Technology and Sciences, Ananthapur - [ALITS]"
"Applied College of Management and Engineering, Faridabad - [ACME]"
"BGS Institute of Technology, Mandya - [BGSIT]"
"BIT Institute of Technology, Ananthapur"
"Brahma Valley College of Engineering and Research Institute, Nashik"
"Brahmdevdada Mane Institute of Technology, Solapur - [BMIT]"
"Budge Budge Institute of Technology, Kolkata - [BBIT]"
"CK College of Engineering and Technology, Coimbatore - [CKCET]"
"CMS College of Engineering, Namakkal - [CMSCE]"
"Caarmel Engineering College, Pathanamthitta - [CML]"
"Chiranjeevi Reddy Institute of Engineering and Technology, Ananthapur - [CRIT]"
"Continental Institute of Engineering & Technology, Fatehgarh Sahib - [CIET]"
"DMI Engineering College, Kanyakumari"
"Delhi Institute of Technology Management and Research, Faridabad - [DITMR]"
"Delhi Technical Campus, Jhajjar - [DTC]"
"Dr Pauls Engineering College, Villupuram"
"Dr. Sri Sri Sri Shivakumar Mahaswamy College of Engineering, Nelamagala - [Dr.SMCE]"
"Einstein College of Engineering, Tirunelveli"
"Eluru College of Engineering and Technology, Eluru - [ECET]"
"Eswar College of Engineering, Narasaraopet"
"G V R & S College of Engineering & Technology, Guntur - [GVR&S]"
"Ganpati Institute of Technology and Management, Yamuna Nagar - [GITM]"
"Gnyana Saraswati College of Engineering and Technology, Nizamabad - [GSCET]"
"Gurgaon College of Engineering, Gurgaon - [GCE]"
"Haryana Institute of Engineering and Technology, Kaithal - [HIET]"
"Impact College of Engineering and Applied Sciences, Bangalore - [ICEAS]"
"Indra Ganesan College of Engineering, Thiruchirapalli - [IGCENG]"
"Indus Institute of Engineering and Technology, Jind - [IIET]"
"Institute of Science and Technology (Klawad), Yamuna Nagar - [ISTK]"
"Jay Shriram Engineering College, Tiruppur - [JSREC]"
"Jind Institute of Engineering and Technology, Jind - [JIET]"
"Jnana Vikas Institute of Technology, Bangalore Rural - [JVIT]"
"Jyothishmathi College of Engineering and Technology, Hyderabad"
"KC College of Engineering and Information Technology, Nawanshahr"
"KMCT College of Engineering Manassery, Kozhikode"
"Kandula Lakshumma Memorial College of Engineering for Women, Kadapa - [KLMCEW]"
"Karavali Institute of Technology, Mangalore - [KIT]"
"Krishna Girls Engineering College, Kanpur - [KGEC]"
"Kurinji College of Engineering and Technology, Thiruchirapalli"
"Lucknow Institute of Technology, Lucknow - [LIT]"
"Mahakavi Bharathiyar College of Engineering and Technology, Thiruvallur"
"Malineni Lakshmaiah Womens Engineering College, Guntur"
"Mangalam College of Engineering Ettumanoor, Kottayam - [MLM]"
"Matsyodari Shikshan Sansthas College of Engineering and Technology, Jalna"
"Modern Institute of Technology and Research Centre -[MITRC], Alwar"
"Nagpur Institute of Technology, Nagpur - [NIT]"
"Narasaraopeta Institute of Technology, Guntur - [NIT]"
"Ojaswini Institute of Management and Technology, Damoh - [OIMT]"
"Oxford College of Engineering and Management, Bhubaneswar - [OCEM]"
"RRS College of Engineering and Technology, Hyderabad - [RRSCET]"
"Rajiv Gandhi Institute of Technology, Bangalore - [RGIT]"
"Ranganathan Engineering College, Coimbatore - [REC]"
"Ranippettai Engineering College-[REC], Vellore"
"Roorkee Engineering & Management Technology Institute, Muzaffarnagar - [RemTech]"
"Royal College of Technology, Indore"
"SGBM Institute of Technology and Science, Jabalpur - [SGBMITS]"
"SMS Institute of Technology, Lucknow - [SMSIT]"
"SND College of Engineering and Research Centre Yeola, Nashik"
"Sachdeva Institute of Technology, Mathura"
"Sagar Institute of Technology and Management, Barabanki - [SITM]"
"Sai Spurthi Institute of Technology, Khammam - [SSIT]"
"Sarvottam Institute of Technology and Management, Noida - [SITM]"
"Sasurie Academy of Engineering, Coimbatore"
"Sat Kabir Institute of Technology and Management, Jhajjar - [SKITM]"
"Shaheed Udham Singh College of Engineering and Technology, Mohali"
"Shree Venkateshwara HiTech Engineering College, Erode"
"Shreeyash College of Engineering and Technology, Aurangabad - [SYCET]"
"Sri Revana Siddeshwara Institute of Technology, Bangalore - [SRSIT]"
"Sri KS Raju Institute of Technology and Sciences, Rangareddi - [KSIT]"
"Surendra Group of Institutions, Ganganagar - [SGI]"
"Surya Engineering College, Erode"
"Syamala Devi Institute of Technology for Women, Kurnool - [SDITW]"
"Tagore Institute of Engineering and Technology, Salem - [TAGOREIET]"
"Talla Padmavathi College of Engineering, Warangal - [TPCE]"
"Tek Chand Mann College of Engineering, Sonepat - [TCMCE]"
"Vivekanand Institute of Technology and Science, Ghaziabad - [VITS]"
"Aryavart Institute of Technology and Management, Lucknow - [AITM]"
"GRD Institute of Management and Technology, Dehradun - [GRD IMT]"
"J.K.K. Nattraja College of Engineering and Technology, Namakkal - [JKKNCET]"
"Karnal Institute of Technology and Management, Karnal"
"Priyatam Institute of Technology and Management, Indore"
"Rayat-Bahra Royal Institute of Management and Technology, Sonepat - [RIMT]"
"Universal College of Engineering and Technology, Gandhi Nagar - [UCET]"
"V.S. Lakshmi Engineering College for Women, Kakinada, East Godavari"
"Vemu Institute of Technology, Chittoor - [VEMU]"
"Venkateshwara Institute of Technology, Meerut"
"Vignan Institute of Technology And Management, Berhampur"
"Vizag Institute of Technology, Visakhapatnam - [VIZB]"
"PK Technical Campus, Pune - [PKTC] Chakan"
"Patel Institute of Technology, Bhopal - [PIT]"
"Vedavyasa Institute of Technology, Malappuram"
"Career Point Technical Campus, Mohali - [CPTC]"
"ISL Engineering College, Hyderabad - [ISLEC]"
"St Joseph's College of Engineering and Technology, Thanjavur"
"Sri Venkateswara Institute of Science and Information Technology, Tadepalligudem - [VISIT]"
"Girijabai Sail Institute of Technology, Kannada - [GSIT]"
"Shree Pandit Nathulalji Vyas Technical Campus, Ahmedabad - [SPNV]"
"Shree Institute of Technical Education, Tirupati - [SITE]"
"Saraswati Higher Education and Technical College of Engineering, Varanasi - [SHEAT]"
"Harshith Group of Institutions Faculty of Engineering, Rangareddi"
"Trident Group of Institutions, Ghaziabad"
"VITS Group of Institutions Faculty of Engineering and Technology, Visakhapatnam"
"VSA School of Engineering and School of Management, Salem"
"South Point Institute of Technology and Management, Sonepat"
"HiTech Institute of Technology, Bhubaneswar - [HIT]"
"Guru Nanak Dev Engineering College, Bidar - [GNDEC ]"
"Mahatma Gandhi Kashi Vidyapith, Varanasi - [MGKV]"
"Prestige Institute of Engineering Management and Research, Indore - [PIEMR]"
"Anurag Engineering College, Nalgonda"
"ABR College of Engineering and Technology, Prakasam"
"AKRG College of Engineering & Technology -[AKRGCET], Eluru"
"ARM College of Engineering and Technology, Chennai - [ARM]"
"AVR and SVR College of Engineering and Technology, Kurnool"
"Adarsh College of Engineering, Chebrole - [ACEE]"
"Adithya Institute of Technology, Coimbatore - [AIT]"
"Ajmer Institute of Technology, Ajmer"
"Alfa College of Engineering and Technology, Kurnool"
"Alpine Institute of Technology, Ujjain - [AIT]"
"Alwar Institute of Engineering and Technology, Alwar - [AIET]"
"Amruta Institute of Engineering and Management Sciences, Bangalore - [AIEMS]"
"Anu Bose Institute of Technology, Khammam - [ABIT]"
"Apollo Engineering College, Chennai"
"Apollo Institute of Technology, Kanpur - [AIT]"
"Aryan Institute of Technology, Ghaziabad - [AIT]"
"Astral Institute of Technology and Research, Indore"
"Atria Institute of Technology, Bangalore"
"Avanthi's Research and Technological Academy, Vizianagaram"
"BBS College of Engineering and Technology, Allahabad - [BBSCET]"
"Babulal Tarabai Institute of Research and Technology, Sagar - [BTIRT]"
"Bandari Srinivas Institute of Technology, Hyderabad - [BSIT]"
"Bhabha Institute of Science and Technology, Kanpur Dehat - [BIST]"
"Bharath College of Engineering & Technology for Women, Kadapa"
"Bhimavaram Institute of Engineering & Technology, Palakoderu - [BIET]"
"Bhubaneswar Engineering College, Bhubaneswar - [BEC]"
"Bomma Institute of Technology & Sciences, Khammam"
"CRV Institute of Technology and Sciences, Rangareddi - [CRVITS]"
"C.U. Shah College of Engineering and Technology, Wadhwan"
"Chilkur Balaji Institute of Technology, Hyderabad - [CBTV]"
"DIT School of Engineering, Greater Noida"
"Delhi College of Technology and Management, Palwal - [DCTM]"
"Devprayag Institute of Technical Studies, Allahabad - [DITS]"
"Dhaanish Ahmed College of Engineering, Chennai - [DACE]"
"Dhole Patil College of Engineering, Pune - [DPCOE] Pune"
"Zeal Education Society's Zeal College of Engineering and Research, Pune - [ZCOER]"
"Doaba Institute of Engineering and Technology, Mohali - [DIET]"
"Dr. B.C. Roy Engineering College, Durgapur - [BCREC] Durgapur"
"Dr. K. V. Subba Reddy College of Engineering for Women, Kurnool - [KVSW]"
"Dr. Nallini Institute of Engineering and Technology, Tiruppur"
"Eklavya College of Technology & Science, Khorda"
"Eshan Group of Institution , Mathura"
"GH Raisoni Institute of Engineering and Management, Jalgaon - [GHRIEM]"
"Ganapathy Engineering College, Warangal - [GEC]"
"Gandhinagar Institute of Technology, Gandhi Nagar - [GIT]"
"Geeta Engineering College, Panipat - [GEC]"
"Global Institute of Engineering and Technology, Moinabad"
"Govindrao Wanjari College of Engineering and Technology, Nagpur - [GWCET]"
"Guntur Engineering College, Guntur - [GEC]"
"Guru Nanak Institute of Engineering & Technology, Nagpur - [GNIET]"
"Gurukula Institute of Technology, Bhubaneswar - [GIT]"
"Hasmukh Goswami College of Engineering, Ahmedabad - [HGCE]"
"Institute of Engineering & Technology Bhaddal, Ropar"
"I.T.S Engineering College, Greater Noida"
"IFET College of Engineering, Villupuram - [IFET]"
"JSPM's Imperial College of Engineering and Research, Pune - [ICOER]"
"Indira Institute of Engineering and Technology, Thiruvallur - [IIET]"
"Infant Jesus College of Engineering, Thoothukudi - [IJCE]"
"Institute of Engineering and Technology, Alwar - [IETR]"
"Jawaharlal Nehru Institute of Technology, Rangareddi - [JNIT]"
"KBR Engineering College, Rangareddi"
"KCE Societys College of Engineering and Information Technology, Jalgaon"
"KG Reddy College of Engineering and Technology, Hyderabad - [KGRCET]"
"KKC Institute of Technology and Engineering, Puttur - [KKCITE]"
"KLR College of Engineering and Technology, Palwancha"
"Kalam Institute of Technology, Ganjam - [KIT]"
"Kali Charan Nigam Institute of Technology, Banda - [KCNIT]"
"Kasireddy Narayan Reddy College of Engineering and Research- [KNRR] Hayathnagar, Rangareddi"
"Kathir College of Engineering, Coimbatore"
"KCC Institute of Technology and Management, Greater Noida - [KCCITM]"
"Keystone Group of Institutes, Jhunjhunu"
"Khammam Institute of Technology & Sciences, Khammam - [KITS]"
"Kingston Engineering College, Vellore"
"Konark Institute of Science and Technology, Bhubaneswar - [KIST]"
"Krishna Murthy Institute of Technology and Engineering, Rangareddi - [KITE]"
"Krishnaveni Engineering College for Women, Guntur - [KECW]"
"Lakshmi Narain College of Technology, Jabalpur - [LNCT]"
"Lingayas Institute of Management and Technology, Vijayawada - [LIMAT]"
"Lord Krishna College of Engineering, Ghaziabad - [LKCE]"
"Lord Krishna College of Technology, Indore - [LKCT]"
"M.I.E.T. Engineering College, Trichy"
"MVR College of Engineering and Technology, Krishna - [MVRCET]"
"Maharishi Arvind International Institute of Technology, Kota - [MAIIT]"
"Mahendra Engineering College for Women, Namakkal"
"Meerut International Institute of Technology, Meerut - [MIIT]"
"Megha Institute of Engineering and Technology for Women, Ghatkesar - [MIETW]"
"Mina Institute of Engineering and Technology for Women, Nalgonda"
"Mother Teresa Institute of Science and Technology, Khammam"
"NPR College of Engineering and Technology, Dindigul"
"NRI Institute of Technology and Management, Gwalior - [NRIITM]"
"Nandha College of Technology, Erode - [NCT]"
"Nigama Engineering College, Karim Nagar"
"Nimra Women's College of Engineering, Krishna - [NWCE]"
"Nova College of Engineering and Technology, Vijayawada"
"Nova Institute of Technology, Eluru - [NITE]"
"Oxford Engineering College, Thiruchirapalli"
"Ponjesly College of Engineering, Kanyakumari"
"Prajna Institute of Technology and Management, Srikakulam - [PITAM]"
"Prof Rama Reddy College of Engineering and Technology, Medak"
"RISE Gandhi Group of Institutions, Prakasam"
"RK College of Engineering, Vijayawada - [RKCE]"
"Radharaman Engineering College, Bhopal - [REC]"
"Rajadhani Institute of Engineering and Technology, Trivandrum - [RIET] Attinga"
"Rajeev Institute of Technology, Hassan - [RIT]"
"Rajendra Mane College of Engineering and Technology, Ratnagiri - [RMCET]"
"Ramireddy Subbarami Reddy Engineering College, Nellore - [RSREC]"
"Rayat & Bahra Institute of Engineering and BioTechnology, Mohali - [RBIEBT]"
"SB Jain Institute of Technology Management and Research, Nagpur - [SBJITMR]"
"SCAD College of Engineering and Technology, Tirunelveli - [SCAD CET]"
"SKR Engineering College, Chennai"
"SNJB's College of Engineering Chandwad, Nashik"
"Sachdeva Engineering College For Girls, Mohali - [SECG]"
"Sakthi Mariamman Engineering College, Chennai - [SMEC]"
"Sarojini Institute of Technology, Krishna - [SIT]"
"Sasurie College of Engineering, Avanashi"
"SECAB Institute of Engineering and Technology, Bijapur - [SIET]"
"Seshachala Institute of Technology, Puttur - [SIT]"
"Shambhunath Institute of Engineering and Technology, Allahabad - [SIET]"
"Shekhawati Engineering College, Jhunjhunu - [SEC]"
"Sherwood College of Engineering Research and Technology, Barabanki - [SCERT]"
"Shree Institute of Science and Technology, Bhopal - [SIST]"
"Shri Ram College of Engineering and Management, Palwal - [SRCEM]"
"Shri Ram Institute of Information Technology, Gwalior - [SRIIT]"
"Sir Visvesvaraya Institute Of Technology, Nashik - [SVIT] Chincholi"
"Sobhasaria Group Of Institutions, Sikar"
"Somany Institute of Technology and Management, Rewari - [SITM]"
"Sphoorthy Engineering College, Hyderabad - [SEC]"
"Sree Vahini Institute of Science and Technology, Krishna - [SVIST]"
"Sree Visvesvaraya Institute of Technology and Science, Mahabub Nagar - [SVITS]"
"Sri Krishnadevaraya Engineering College, Ananthapur - [SKDEC]"
"Sri Mittapalli College of Engineering, Guntur"
"Sri Mittapalli Institute of Technology for Women, Guntur - [SMITW]"
"Sree Rama Engineering College, Tirupati - [SREC]"
"Sri Ramanujar Engineering College, Chennai - [SREC]"
"Sri Sai Institute of Technology and Science, Kadapa - [SSITS]"
"Sri Vaishnavi College of Engineering, Srikakulam"
"Sri Venkateshwara College of Engineering, Bangalore - [SVCE]"
"St. Johns College of Engineering and Technology Yemmiganur, Kurnool - [SJCET ]"
"St Soldier Institute of Engineering & Technology, Jalandhar"
"Avanthi's St. Theressa Institute of Engineering and Technology, Garividi"
"Sudheer Reddy College of Engineering and Technology for Women- [SRCET], Nizamabad"
"Sunder Deep College of Engineering, Ghaziabad"
"Sushila Devi Bansal College of Technology, Indore - [SDBCT]"
"Swami Parmanand College of Engineering and Technology- [SPCET], Mohali"
"Swami Vivekananda Institute of Science and Technology, Kolkata - [SVIST]"
"Syed Ammal Engineering college, Ramanathapuram"
"Takshshila Institute of Engineering and Technology, Jabalpur - [TIET]"
"Technology Education and Research Integrated Institute, Kurukshetra - [TERII]"
"The New Royal College of Engineering and Technology, Chennai - [ROCET]"
"Toc H Institute of Science and Technology, Ernakulam - [TIST]"
"Trinity College of Engineering and Technology, Karim Nagar - [TCET]"
"Wainganga College of Engineering and Management, Nagpur - [WCEM]"
"West Godavari Institute of Science and Engineering, Tadepalligudem - [WISE]"
"World Institute of Technology, Gurgaon - [WIT]"
"Vivekananda College of Engineering & Technology, Puttur - [VCET]"
"Bheema Institute of Technology and Science, Kurnool - [BITS]"
"KMM Institute of Technology and Science, Tirupati - [KMMITS]"
"Ambalika Institute of Management and Technology, Lucknow - [AIMT]"
"Gojan School of Business and Technology, Chennai - [GSBT]"
"Vignana Bharathi Engineering College -[VBEC], Rangareddi"
"Jain Institute of Technology, Davanagere - [JIT]"
"M.A.M. College of Engineering and Technology, Thiruchirapalli - [MAMCET]"
"Vaishnavi Institute of Technology, Tirupati - [VITT]"
"Veerayatan Institute of Engineering and Management, Kachchh"
"Vikrant Institute of Technology & Management, Indore - [VITM]"
"Vilasrao Deshmukh College of Engineering and Technology, Nagpur - [VDCET]"
"Vins Christian College of Engineering, Kanyakumari - [VCCE]"
"Vinuthna Institute of Technology and Science and Vinuthna College of Management, Warangal"
"Vishnu Sree Institute of Technology, Nalgonda - [VSIT]"
"Jawaharlal Nehru College of Technology, Rewa - [JNCT]"
"PSR Engineering College, Virudhunagar"
"Paladugu Parvathi Devi College of Engineering and Technology, Vijayawada - [PPDV]"
"Patel College of Science and Technology, Bhopal - [PCST]"
"idya Bharathi Institute of Technology, Warangal"
"Vijaya Institute of Technology for Women, Vijayawada - [VITW]"
"Viswajyothi College of Engineering and Technology, Ernakulam - [VJCET]"
"Bharathidasan Institute of Technology, Anna University, Thiruchirapalli - [AUBIT]"
"Anna University of Technology , Tirunelveli"
"Indo American Institutions Technical Campus, Visakhapatnam - [IAITC]"
"Allahabad Institute of Engineering & Technology, Allahabad - [AIET]"
"Institute of Technology & Management, Aligarh - [ITM]"
"International Center of Excellence in Engineering & Management, Aurangabad - [ICEEM]"
"Avanthi's Sri Gnaneswari Research and Technological Academy for Women, Vizianagaram"
"IPS College of Technology and Management, Gwalior"
"Nehru Institute of Technology, Coimbatore - [NIT]"
